individualID,sampleID,plotID,dataEntryLatitude,dataEntryLongitude,dataEntryAltitude,sampleCode,chlorophyllSampleID,chlorophyllSampleCode,taxonID,plantStatus,lmaSampleID,lmaSampleCode,lmaSampleCondition,dryMass,lmaFreshMass,leafArea,dryMassFraction,percentGreen,subsample1Height,chlA_perc,chlB_perc,carot_perc,extractChlAConc,extractChlBConc,extractCarotConc,solventVolume,freshMass,chlA_perc_dw,chlB_perc_dw,carot_perc_dw
NEON.PLA.D14.JORN.02692,CFC.JORN003.YUEL-3.20170822,JORN_003.basePlot.cfc,NA,NA,NA,NA,CFC.JORN003.YUEL-3.20170822.CHL,NA,YUEL,Live,CFC.JORN003.YUEL-3.20170822.LMA,NA,OK,4.599,10.49,8479.402,0.438417540515,95,0.9,803.3240997229917,193.0747922437673,227.70083102493072,2.9,0.697,0.822,20,0.0722,0.18323265505740113,0.04403902088793399,0.051936980157649554
NEON.PLA.D14.JORN.02693,CFC.JORN003.PRGL2-2.20170822,JORN_003.basePlot.cfc,NA,NA,NA,NA,CFC.JORN003.PRGL2-2.20170822.CHL,NA,PRGL2,Live,CFC.JORN003.PRGL2-2.20170822.LMA,NA,OK,1.2702,2.276,7237.216,0.558084358524,90,0.7,1382.4281150159743,287.220447284345,463.5782747603834,4.327,0.899,1.451,20,0.0626,0.24770952525388226,0.05146541788843082,0.0830659859356097
NEON.PLA.D14.JORN.02694,CFC.JORN003.PRGL2-1.20170822,JORN_003.basePlot.cfc,NA,NA,NA,NA,CFC.JORN003.PRGL2-1.20170822.CHL,NA,PRGL2,Live,CFC.JORN003.PRGL2-1.20170822.LMA,NA,OK,0.7668,1.376,5475.77,0.55726744186,90,0.7,2360.39603960396,434.983498349835,704.9504950495049,7.152,1.318,2.136,20,0.0606,0.4235661124801461,0.07805650674620143,0.1265012886266208
NA,CFC.JORN006.CLIP-4.20170822,JORN_006.basePlot.cfc,NA,NA,NA,NA,CFC.JORN006.CLIP-4.20170822.CHL,NA,NA,NA,CFC.JORN006.CLIP-4.20170822.LMA,NA,OK,0.1146,0.13,1143.334,0.881538461538,95,NA,3097.052154195011,675.7369614512472,1012.2448979591837,6.829,1.49,2.232,20,0.0441,0.35132354279717476,0.07665428009485876,0.11482708266558707
NEON.PLA.D14.JORN.02695,CFC.JORN006.PRGL2-3.20170822,JORN_006.basePlot.cfc,NA,NA,NA,NA,CFC.JORN006.PRGL2-3.20170822.CHL,NA,PRGL2,Live,CFC.JORN006.PRGL2-3.20170822.LMA,NA,OK,1.2036,2.19,7664.3,0.549589041096,95,0.8,1460.46511627907,345.63953488372096,431.3953488372093,5.024,1.189,1.484,20,0.0688,0.2657376707087508,0.06289054348580907,0.07849416865680459
NEON.PLA.D14.JORN.02598,CFC.JORN004.PRGL2-1.20170822,JORN_004.basePlot.cfc,NA,NA,NA,NA,CFC.JORN004.PRGL2-1.20170822.CHL,NA,PRGL2,"Live, other damage",CFC.JORN004.PRGL2-1.20170822.LMA,NA,OK,0.812,1.621,5603.593,0.500925354719,95,0.8,1285.987261146497,292.3566878980892,334.0764331210191,4.038,0.918,1.049,20,0.0628,0.2567223337832214,0.058363324025011695,0.06669185937062883
NEON.PLA.D14.JORN.02599,CFC.JORN004.PRGL2-2.20170822,JORN_004.basePlot.cfc,NA,NA,NA,NA,CFC.JORN004.PRGL2-2.20170822.CHL,NA,PRGL2,"Live, other damage",CFC.JORN004.PRGL2-2.20170822.LMA,NA,OK,0.5813,1.016,4136.873,0.572145669291,98,0.6,1383.7925445705025,261.5883306320908,482.65802269043763,4.269,0.807,1.489,20,0.0617,0.2418601798184178,0.045720582130115525,0.08435928970476085
NEON.PLA.D14.JORN.02696,CFC.JORN006.PRGL2-2.20170822,JORN_006.basePlot.cfc,NA,NA,NA,NA,CFC.JORN006.PRGL2-2.20170822.CHL,NA,PRGL2,Live,CFC.JORN006.PRGL2-2.20170822.LMA,NA,OK,1.4008,2.566,9322.475,0.545908028059,100,1,1688.8519134775374,360.7321131447587,507.48752079866887,5.075,1.084,1.525,20,0.0601,0.3093656489138518,0.06607928343302766,0.09296209154554168
NEON.PLA.D14.JORN.02697,CFC.JORN006.PRGL2-1.20170822,JORN_006.basePlot.cfc,NA,NA,NA,NA,CFC.JORN006.PRGL2-1.20170822.CHL,NA,PRGL2,Live,CFC.JORN006.PRGL2-1.20170822.LMA,NA,OK,0.8644,1.482,5316.771,0.58326585695,95,0.6,1049.2260061919503,226.93498452012383,358.8235294117647,3.389,0.733,1.159,20,0.0646,0.1798881236900336,0.03890764079810995,0.06151972126195013
NA,CFC.JORN007.CLIP-4.20170822,JORN_007.basePlot.cfc,NA,NA,NA,NA,CFC.JORN007.CLIP-4.20170822.CHL,NA,NA,NA,CFC.JORN007.CLIP-4.20170822.LMA,NA,OK,0.1856,0.23,1455.167,0.806956521739,100,NA,889.9328859060403,175.57046979865774,286.4429530201342,3.315,0.654,1.067,20,0.0745,0.11028263133535686,0.021757116408242353,0.0354967021522853
NEON.PLA.D14.JORN.02698,CFC.JORN007.YUEL-3.20170822,JORN_007.basePlot.cfc,NA,NA,NA,NA,CFC.JORN007.YUEL-3.20170822.CHL,NA,YUEL,Live,CFC.JORN007.YUEL-3.20170822.LMA,NA,OK,2.416,4.93,5962.907,0.490060851927,95,0.6,154.70637819612253,47.87861758921045,39.674065748805845,5.506,1.704,1.412,20,0.7118,0.031568809789190785,0.00976993314216874,0.008095742721092878
NEON.PLA.D14.JORN.02699,CFC.JORN007.PRGL2-2.20170822,JORN_007.basePlot.cfc,NA,NA,NA,NA,CFC.JORN007.PRGL2-2.20170822.CHL,NA,PRGL2,Live,CFC.JORN007.PRGL2-2.20170822.LMA,NA,OK,0.8548,1.58,6077.838,0.541012658228,98,1.2,2243.1547619047624,430.6547619047619,628.5714285714287,7.537,1.447,2.112,20,0.0672,0.4146214931923876,0.079601605499454,0.11618423691419963
NEON.PLA.D14.JORN.02700,CFC.JORN007.PRGL2-1.20170822,JORN_007.basePlot.cfc,NA,NA,NA,NA,CFC.JORN007.PRGL2-1.20170822.CHL,NA,PRGL2,Live,CFC.JORN007.PRGL2-1.20170822.LMA,NA,OK,0.7766,1.368,5033.776,0.56769005848,100,1.1,1911.076923076923,286.1538461538462,656.6153846153846,6.211,0.93,2.134,20,0.065,0.33664090017603354,0.05040670377776706,0.1156644149051128
NA,CFC.JORN045.CLIP-1.20170822,JORN_045.basePlot.cfc,NA,NA,NA,NA,CFC.JORN045.CLIP-1.20170822.CHL,NA,NA,NA,CFC.JORN045.CLIP-1.20170822.LMA,NA,OK,0.112,0.12,910,0.933333333333,100,NA,2048.1421647819066,403.8772213247173,753.7964458804524,6.339,1.25,2.333,20,0.0619,0.2194438033695684,0.04327255942766375,0.08076390491579162
NA,CFC.JORN047.CLIP-1.20170822,JORN_047.basePlot.cfc,NA,NA,NA,NA,CFC.JORN047.CLIP-1.20170822.CHL,NA,NA,NA,CFC.JORN047.CLIP-1.20170822.LMA,NA,OK,0.105,0.163,967.724,0.644171779141,95,NA,930.5426356589146,211.47286821705427,332.71317829457365,3.001,0.682,1.073,20,0.0645,0.14445566629755013,0.03282864525655755,0.05164976005907075
NA,CFC.JORN044.CLIP-1.20170822,JORN_044.basePlot.cfc,NA,NA,NA,NA,CFC.JORN044.CLIP-1.20170822.CHL,NA,NA,NA,CFC.JORN044.CLIP-1.20170822.LMA,NA,OK,0.0666,0.109,743.039,0.611009174312,95,NA,729.7573435504471,162.96296296296296,276.37292464878675,2.857,0.638,1.082,20,0.0783,0.1194347604309147,0.02667111556000125,0.04523220538545667
NA,CFC.JORN042.CLIP-1.20170822,JORN_042.basePlot.cfc,NA,NA,NA,NA,CFC.JORN042.CLIP-1.20170822.CHL,NA,NA,NA,CFC.JORN042.CLIP-1.20170822.LMA,NA,OK,0.2612,0.312,1520.729,0.837179487179,100,NA,1685.4460093896712,391.8622848200313,546.1658841940533,5.385,1.252,1.745,20,0.0639,0.2013243319027119,0.04680743984070479,0.06523880393133377
NEON.PLA.D02.SCBI.01594,CFC.SCBI003.CAOV3-3.20170804,SCBI_003.basePlot.cfc,38.8864435,-78.1640875,NA,NA,CFC.SCBI003.CAOV3-3.20170804.CHL,NA,CAOV3,Live,CFC.SCBI003.CAOV3-3.20170804.LMA,NA,OK,0.9353,2.2303,16962.9,0.419360624131,93,4.3,3420.7267833109013,1083.71467025572,762.314939434724,12.708,4.026,2.832,20,0.0743,0.8157005179967334,0.25842070234929565,0.18178028540814836
NEON.PLA.D02.SCBI.13019,CFC.SCBI003.SAAL5-2.20170804,SCBI_003.basePlot.cfc,38.8864428,-78.16409,NA,NA,CFC.SCBI003.SAAL5-2.20170804.CHL,NA,SAAL5,Live,CFC.SCBI003.SAAL5-2.20170804.LMA,NA,OK,0.9359,3.1285,24330.6,0.299152948697,100,6.1,3690.310442144873,1268.8617121354655,829.7271872060206,19.614,6.744,4.41,20,0.1063,1.2335865176052938,0.4241514976409758,0.27735885299476626
NEON.PLA.D02.SCBI.13018,CFC.SCBI003.QURU-3.20170804,SCBI_003.basePlot.cfc,38.8864676,-78.1641477,NA,NA,CFC.SCBI003.QURU-3.20170804.CHL,NA,QURU,"Live, insect damaged",CFC.SCBI003.QURU-3.20170804.LMA,NA,OK,1.6405,3.2065,18349.7,0.511617027912,92,14.9,2582.3639774859284,860.7879924953096,562.1013133208255,13.764,4.588,2.996,20,0.1066,0.5047455101377323,0.1682485033792441,0.10986759287798939
NEON.PLA.D02.SCBI.13017,CFC.SCBI007.CATO6-3.20170803,SCBI_007.basePlot.cfc,38.8863066,-78.1641477,NA,NA,CFC.SCBI007.CATO6-3.20170803.CHL,NA,CATO6,Live,CFC.SCBI007.CATO6-3.20170803.LMA,NA,OK,0.6979,1.6847,16597.9,0.414257731347,99,6.3,4420.725388601036,1432.9533678756477,1029.6373056994819,21.33,6.914,4.968,20,0.0965,1.067143725773472,0.34590866010303734,0.24854993106622644
NA,CFC.SCBI005.CLIP-1.20170803,SCBI_005.basePlot.cfc,38.8863962,-78.1642368,NA,NA,CFC.SCBI005.CLIP-1.20170803.CHL,NA,NA,NA,CFC.SCBI005.CLIP-1.20170803.LMA,NA,OK,0.331,0.9847,10662.5,0.336142987712,94,NA,2522.1301775147926,816.0946745562129,448.28402366863895,10.656,3.448,1.894,20,0.0845,0.7503146784890539,0.2427820018234101,0.13336111121042302
NEON.PLA.D02.SCBI.01917,CFC.SCBI010.ACNEN-1.20170803,SCBI_010.basePlot.cfc,38.8863689,-78.1639696,NA,NA,CFC.SCBI010.ACNEN-1.20170803.CHL,NA,ACNEN,"Live, other damage",CFC.SCBI010.ACNEN-1.20170803.LMA,NA,OK,0.488,1.9982,14877,0.244219797818,99,5.6,1918.8118811881186,713.2673267326732,423.3663366336633,9.69,3.602,2.138,20,0.101,0.7856905534816943,0.2920595844830818,0.17335463398801468
NEON.PLA.D02.SCBI.01630,CFC.SCBI007.LITU-1.20170803,SCBI_007.basePlot.cfc,38.8864342,-78.1640958,NA,NA,CFC.SCBI007.LITU-1.20170803.CHL,NA,LITU,Live,CFC.SCBI007.LITU-1.20170803.LMA,NA,OK,1.0728,3.2158,19408.7,0.333602835997,99,15,3035.3187042842214,1080.8777429467086,616.9278996865204,14.524,5.172,2.952,20,0.0957,0.9098599822189511,0.3240013651911606,0.18492885345017518
NA,CFC.SCBI006.CLIP-1.20170803,SCBI_006.basePlot.cfc,38.8865481,-78.1641477,NA,NA,CFC.SCBI006.CLIP-1.20170803.CHL,NA,NA,NA,CFC.SCBI006.CLIP-1.20170803.LMA,NA,OK,0.5682,1.6062,7545.8,0.353754202465,93,NA,1592.8491620111733,482.6815642458101,478.21229050279334,7.128,2.16,2.14,20,0.0895,0.4502700323874649,0.13644546435983781,0.13518208043058008
NEON.PLA.D02.SCBI.01655,CFC.SCBI007.QURU-3.20170803,SCBI_007.basePlot.cfc,38.8864551,-78.1641266,NA,NA,CFC.SCBI007.QURU-3.20170803.CHL,NA,QURU,"Live, insect damaged",CFC.SCBI007.QURU-3.20170803.LMA,NA,OK,1.2019,2.433,19308.9,0.49399917797,96,8.2,2807.725321888412,909.0128755364806,603.4334763948497,13.084,4.236,2.812,20,0.0932,0.568366395552772,0.18401100974942997,0.1221527288516046
NEON.PLA.D02.SCBI.02256,CFC.SCBI047.LITU-3.20170802,SCBI_047.basePlot.cfc,38.8864319,-78.1641922,NA,NA,CFC.SCBI047.LITU-3.20170802.CHL,NA,LITU,Live,CFC.SCBI047.LITU-3.20170802.LMA,NA,OK,1.3025,4.0761,22278.7,0.319545644121,98,15.7,2768.7657430730483,938.5390428211587,633.7531486146096,10.992,3.726,2.516,20,0.0794,0.8664695620211992,0.29371047926591953,0.19832945942916091
NEON.PLA.D02.SCBI.02267,CFC.SCBI047.JUNI-3.20170802,SCBI_047.basePlot.cfc,38.8864277,-78.1640671,NA,NA,CFC.SCBI047.JUNI-3.20170802.CHL,NA,JUNI,Live,CFC.SCBI047.JUNI-3.20170802.LMA,NA,OK,1.3394,3.4715,15710.3,0.38582745211,93,14.4,2221.2581344902387,688.5032537960954,719.7396963123643,10.24,3.174,3.318,20,0.0922,0.5757128276753503,0.17844848779702746,0.18654444943621207
NEON.PLA.D02.SCBI.02392,CFC.SCBI067.LITU-1.20170802,SCBI_067.basePlot.cfc,38.8864662,-78.1640482,NA,NA,CFC.SCBI067.LITU-1.20170802.CHL,NA,LITU,Live,CFC.SCBI067.LITU-1.20170802.LMA,NA,OK,1.4701,5.0767,25350.8,0.289577875391,99,14.2,2007.7948717948716,643.6923076923076,513.6410256410256,9.788,3.138,2.504,20,0.0975,0.6933523043098041,0.22228642530896664,0.17737578361174394
NEON.PLA.D02.SCBI.02369,CFC.SCBI067.JUNI-3.20170802,SCBI_067.basePlot.cfc,38.8864733,-78.1640939,NA,NA,CFC.SCBI067.JUNI-3.20170802.CHL,NA,JUNI,"Live, physically damaged",CFC.SCBI067.JUNI-3.20170802.LMA,NA,OK,1.1908,3.4493,21957.7,0.345229466848,89,13.6,3181.9354838709673,1056.3440860215053,863.2258064516129,14.796,4.912,4.014,20,0.093,0.9216871065273036,0.30598317567329786,0.25004406904572835
NEON.PLA.D02.SCBI.10954,CFC.SCBI067.VITIS-2.20170802,SCBI_067.basePlot.cfc,38.8864672,-78.1640442,NA,NA,CFC.SCBI067.VITIS-2.20170802.CHL,NA,VITIS,Live,CFC.SCBI067.VITIS-2.20170802.LMA,NA,OK,1.0054,3.1452,24493.5,0.319661706728,92,7.4,3886.6285714285723,1471.5428571428572,836.5714285714287,17.004,6.438,3.66,20,0.0875,1.21585679160992,0.4603438028925349,0.2617052374319164
NEON.PLA.D02.SCBI.13015,CFC.SCBI047.SAAL5-1.20170802,SCBI_047.basePlot.cfc,38.8864404,-78.1640931,NA,NA,CFC.SCBI047.SAAL5-1.20170802.CHL,NA,SAAL5,Live,CFC.SCBI047.SAAL5-1.20170802.LMA,NA,OK,1.335,3.1664,23027.6,0.421614451743,99,13.9,2685.2525252525247,835.5555555555555,650.5050505050506,13.292,4.136,3.22,20,0.099,0.6368976476378831,0.1981800083230729,0.15428907804649294
NEON.PLA.D02.SCBI.13014,CFC.SCBI011.LITU-3.20170801,SCBI_011.basePlot.cfc,38.8864577,-78.164095,NA,NA,CFC.SCBI011.LITU-3.20170801.CHL,NA,LITU,Live,CFC.SCBI011.LITU-3.20170801.LMA,NA,OK,0.753,2.6413,13195.4,0.285086889032,95,17.9,2580.324324324324,841.9459459459459,598.0540540540541,11.934,3.894,2.766,20,0.0925,0.9051010143208276,0.29532959190257274,0.20977957144389217
NEON.PLA.D02.SCBI.13012,CFC.SCBI008.QURU-3.20170801,SCBI_008.basePlot.cfc,38.8864567,-78.1641095,NA,NA,CFC.SCBI008.QURU-3.20170801.CHL,NA,QURU,Live,CFC.SCBI008.QURU-3.20170801.LMA,NA,OK,1.4536,3.0485,15589.9,0.476824667869,94,29,2652.5345622119817,950.2304147465436,584.331797235023,11.512,4.124,2.536,20,0.0868,0.5562913877896778,0.1992829815188178,0.12254646972156209
NEON.PLA.D02.SCBI.01758,CFC.SCBI011.LITU-2.20170801,SCBI_011.basePlot.cfc,38.8864389,-78.1641045,NA,NA,CFC.SCBI011.LITU-2.20170801.CHL,NA,LITU,Live,CFC.SCBI011.LITU-2.20170801.LMA,NA,OK,0.8275,3.0137,20041.3,0.274579420646,97,18.8,3081.589958158996,991.2133891213389,665.2719665271966,14.73,4.738,3.18,20,0.0956,1.122294580893562,0.3609933281923758,0.2422876284617465
NEON.PLA.D02.SCBI.13013,CFC.SCBI011.LITU-1.20170801,SCBI_011.basePlot.cfc,38.8864676,-78.1641477,NA,NA,CFC.SCBI011.LITU-1.20170801.CHL,NA,LITU,Live,CFC.SCBI011.LITU-1.20170801.LMA,NA,OK,0.564,2.1447,13683.6,0.262973842495,99,16.9,2812.4069478908186,1007.9404466501242,612.4069478908189,11.334,4.062,2.468,20,0.0806,1.0694626207716047,0.3832854389954349,0.232877514387182
NEON.PLA.D02.SCBI.01103,CFC.SCBI008.QUAL-2.20170801,SCBI_008.basePlot.cfc,38.8864494,-78.1639696,NA,NA,CFC.SCBI008.QUAL-2.20170801.CHL,NA,QUAL,Live,CFC.SCBI008.QUAL-2.20170801.LMA,NA,OK,1.1863,2.9649,20278.1,0.400114675031,90,21.3,2364.9729729729734,757.6216216216216,515.4594594594595,10.938,3.504,2.384,20,0.0925,0.5910737897303419,0.18935112079128882,0.1288279314972696
NEON.PLA.D02.SCBI.13011,CFC.SCBI008.QUMO4-1.20170801,SCBI_008.basePlot.cfc,38.8864368,-78.1641396,NA,NA,CFC.SCBI008.QUMO4-1.20170801.CHL,NA,QUMO4,Live,CFC.SCBI008.QUMO4-1.20170801.LMA,NA,OK,1.8353,4.0951,22472,0.448169763864,97,23.9,2748.1308411214955,796.2616822429907,598.1308411214953,11.762,3.408,2.56,20,0.0856,0.6131897023636413,0.17766965700181003,0.13346077521262725
NEON.PLA.D02.SCBI.13010Z,CFC.SCBI013.QUMO4-3.20170731,SCBI_013.basePlot.cfc,38.8864666,-78.1641427,NA,NA,CFC.SCBI013.QUMO4-3.20170731.CHL,NA,QUMO4,Live,CFC.SCBI013.QUMO4-3.20170731.LMA,NA,OK,1.2021,4.3069,22165.7,0.279110264924,99,25.7,2884.8,782.3999999999999,711.2,14.424,3.912,3.556,20,0.1,1.0335700124771525,0.280319321187647,0.2548096897094256
NEON.PLA.D02.SCBI.01496,CFC.SCBI013.LITU-2.20170731,SCBI_013.basePlot.cfc,38.8864649,-78.1641419,NA,NA,CFC.SCBI013.LITU-2.20170731.CHL,NA,LITU,Live,CFC.SCBI013.LITU-2.20170731.LMA,NA,OK,2.0609,4.4972,22050.6,0.45826291915,98,27.8,2516.0209424083764,848.5863874345549,565.4450261780105,12.014,4.052,2.7,20,0.0955,0.5490343724679205,0.18517456943898905,0.12338878022834907
NEON.PLA.D02.SCBI.01531,CFC.SCBI013.QURU-1.20170731,SCBI_013.basePlot.cfc,38.8864676,-78.1641477,NA,NA,CFC.SCBI013.QURU-1.20170731.CHL,NA,QURU,Live,CFC.SCBI013.QURU-1.20170731.LMA,NA,OK,1.7045,3.539,15678.2,0.481633229726,98,27.3,2289.956331877729,667.2489082969432,521.3973799126637,10.488,3.056,2.388,20,0.0916,0.47545646573856215,0.1385388023738602,0.10825610604344836
NEON.PLA.D02.SCBI.03296,CFC.SCBI045.FRAM2-2.20170728,SCBI_045.basePlot.cfc,38.8865448,-78.1642195,NA,NA,CFC.SCBI045.FRAM2-2.20170728.CHL,NA,FRAM2,"Live, insect damaged",CFC.SCBI045.FRAM2-2.20170728.LMA,NA,OK,1.601,3.58,18243.6,0.447206703911,100,9.7,2635.0383631713553,744.5012787723784,676.470588235294,10.303,2.911,2.645,20,0.0782,0.5892215702776591,0.1664781123049855,0.15126575302187792
NEON.PLA.D02.SCBI.13005,CFC.SCBI002.LITU-3.20170728,SCBI_002.basePlot.cfc,38.8865502,-78.1642264,NA,NA,CFC.SCBI002.LITU-3.20170728.CHL,NA,LITU,Live,CFC.SCBI002.LITU-3.20170728.LMA,NA,OK,1.3243,4.3732,20697.5,0.30282173237,97,21.7,2808.5452695829094,948.5249237029501,620.5493387589013,13.804,4.662,3.05,20,0.0983,0.9274582929045905,0.3132288149464793,0.20492232638068683
NEON.PLA.D02.SCBI.00003,CFC.SCBI002.JUNI-2.20170728,SCBI_002.basePlot.cfc,38.8865573,-78.1642368,NA,NA,CFC.SCBI002.JUNI-2.20170728.CHL,NA,JUNI,Live,CFC.SCBI002.JUNI-2.20170728.LMA,NA,OK,1.9253,4.9848,23657.3,0.386234151822,98,25,2901.165501165501,968.2983682983682,939.3939393939395,12.446,4.154,4.03,20,0.0858,0.7511416293664609,0.2507024207286099,0.24321876637850215
NEON.PLA.D02.SCBI.00011,CFC.SCBI002.FRAM2-1.20170728,SCBI_002.basePlot.cfc,38.8865481,-78.1641477,NA,NA,CFC.SCBI002.FRAM2-1.20170728.CHL,NA,FRAM2,"Live, insect damaged",CFC.SCBI002.FRAM2-1.20170728.LMA,NA,OK,1.4634,3.2775,15363.9,0.446498855835,98,20.3,2748.628428927681,821.9451371571073,703.7406483790523,11.022,3.296,2.822,20,0.0802,0.6155958504725518,0.18408672864793418,0.15761309109358926
NEON.PLA.D02.SCBI.13008,CFC.SCBI045.VITIS-1.20170728,SCBI_045.basePlot.cfc,38.8865483,-78.1642213,NA,NA,CFC.SCBI045.VITIS-1.20170728.CHL,NA,VITIS,"Live, insect damaged",CFC.SCBI045.VITIS-1.20170728.LMA,NA,OK,1.6063,3.9983,18747.7,0.40174574194,96,1.8,1931.7333333333333,601.6,545.0666666666667,7.244,2.256,2.044,20,0.075,0.48083479964346065,0.14974645334009487,0.13567453485246184
NEON.PLA.D02.SCBI.13006,CFC.SCBI010.VITIS-2.20170727,SCBI_010.basePlot.cfc,38.8865664,-78.1643258,NA,NA,CFC.SCBI010.VITIS-2.20170727.CHL,NA,VITIS,"Live, insect damaged",CFC.SCBI010.VITIS-2.20170727.LMA,NA,OK,0.8974,4.0601,22761.3,0.221029038694,100,5.9,1977.3067331670827,847.8802992518704,197.00748129675813,7.929,3.4,0.79,20,0.0802,0.8945913825850423,0.3836058394235267,0.08913194504252533
NEON.PLA.D02.SCBI.01925,CFC.SCBI010.ACNEN-1.20170727,SCBI_010.basePlot.cfc,38.8865883,-78.1642658,NA,NA,CFC.SCBI010.ACNEN-1.20170727.CHL,NA,ACNEN,"Live, physically damaged",CFC.SCBI010.ACNEN-1.20170727.LMA,NA,OK,0.8567,2.6755,16293.7,0.320201831433,99,7.7,1697.7083333333333,590.625,467.70833333333337,8.149,2.835,2.245,20,0.096,0.5301994450611276,0.18445397309464925,0.14606672648941363
NEON.PLA.D02.SCBI.02549,CFC.SCBI049.JUNI-3.20170726,SCBI_049.basePlot.cfc,38.8865015,-78.1641308,NA,NA,CFC.SCBI049.JUNI-3.20170726.CHL,NA,JUNI,Live,CFC.SCBI049.JUNI-3.20170726.LMA,NA,OK,2.1875,5.6114,25888,0.38983141462,98,24.3,2520.3610832497493,730.1905717151454,695.6870611835507,12.564,3.64,3.468,20,0.0997,0.6465259054882859,0.1873093199599937,0.17845844000584016
NEON.PLA.D02.SCBI.02577,CFC.SCBI049.QURU-2.20170726,SCBI_049.basePlot.cfc,38.8864816,-78.1641354,NA,NA,CFC.SCBI049.QURU-2.20170726.CHL,NA,QURU,Live,CFC.SCBI049.QURU-2.20170726.LMA,NA,OK,1.6467,3.6676,14132,0.448985712728,100,21.9,2454.0476190476193,741.1904761904761,546.9047619047619,10.307,3.113,2.297,20,0.084,0.5465758819221729,0.1650810828004001,0.12180894545214233
NEON.PLA.D02.SCBI.02574,CFC.SCBI049.LITU-1.20170726,SCBI_049.basePlot.cfc,38.8864281,-78.164197,NA,NA,CFC.SCBI049.LITU-1.20170726.CHL,NA,LITU,Live,CFC.SCBI049.LITU-1.20170726.LMA,NA,OK,1.6588,4.8919,19852.7,0.339091150678,100,24.7,2767.1676300578038,869.8265895953757,599.7687861271676,11.968,3.762,2.594,20,0.0865,0.8160542156658929,0.25651704205674203,0.17687538731929528
NA,CFC.STER033.CLIP-1.20170725,STER_033.basePlot.cfc,NA,NA,NA,NA,CFC.STER033.CLIP-1.20170725.CHL,NA,NA,NA,CFC.STER033.CLIP-1.20170725.LMA,NA,OK,0.7306,1.84,6496.174,0.397065217391,82,NA,1412.950971322849,402.96022201665124,410.73080481036084,7.637,2.178,2.22,20,0.1081,0.35584858845278333,0.10148464392433708,0.103441648077148
NEON.PLA.D02.SCBI.03301,CFC.SCBI045.JUNI-1.20170725,SCBI_045.basePlot.cfc,38.8864965,-78.1641383,NA,NA,CFC.SCBI045.JUNI-1.20170725.CHL,NA,JUNI,Live,CFC.SCBI045.JUNI-1.20170725.LMA,NA,OK,2.1242,5.1421,24929.3,0.413099706346,95,9.2,2462.9820051413885,865.5526992287919,829.3059125964011,9.581,3.367,3.226,20,0.0778,0.5962197424266548,0.20952634096133457,0.2007519976065534
NA,CFC.STER027.CLIP-1.20170725,STER_027.basePlot.cfc,NA,NA,NA,NA,CFC.STER027.CLIP-1.20170725.CHL,NA,NA,NA,CFC.STER027.CLIP-1.20170725.LMA,NA,OK,0.0307,0.09,398.254,0.341111111111,92,NA,1.9828751689950428,1.081568273997296,2.253267237494367,0.022,0.012,0.025,20,0.2219,5.812989094775635e-4,3.1707213244230734e-4,6.605669425881403e-4
NA,CFC.STER034.CLIP-1.20170725,STER_034.basePlot.cfc,NA,NA,NA,NA,CFC.STER034.CLIP-1.20170725.CHL,NA,NA,NA,CFC.STER034.CLIP-1.20170725.LMA,NA,OK,0.1347,0.25,1297.518,0.5388,79,NA,31.5592903828198,10.706504824151882,14.130096483037661,0.507,0.172,0.227,20,0.3213,0.0058573293212360435,0.0019871018604587756,0.0026225123390938502
NA,CFC.STER029.CLIP-1.20170725,STER_029.basePlot.cfc,NA,NA,NA,NA,CFC.STER029.CLIP-1.20170725.CHL,NA,NA,NA,CFC.STER029.CLIP-1.20170725.LMA,NA,OK,1.059,3.01,7968.651,0.351827242525,87,NA,410.5871886120997,83.00711743772241,128.1138790035587,4.615,0.933,1.44,20,0.2248,0.1167013633354229,0.023593146693813554,0.036413859848972684
NA,CFC.STER031.CLIP-1.20170725,STER_031.basePlot.cfc,NA,NA,NA,NA,CFC.STER031.CLIP-1.20170725.CHL,NA,NA,NA,CFC.STER031.CLIP-1.20170725.LMA,NA,OK,0.4681,1.14,3181.922,0.410614035088,95,NA,7.951807228915663,1.8072289156626504,5.0602409638554215,0.066,0.015,0.042,20,0.166,0.0019365648880490622,4.40128383647514e-4,0.0012323594742130394
NEON.PLA.D02.SCBI.13001,CFC.SCBI004.QUVE-3.20170725,SCBI_004.basePlot.cfc,38.8864839,-78.1641373,NA,NA,CFC.SCBI004.QUVE-3.20170725.CHL,NA,QUVE,Live,CFC.SCBI004.QUVE-3.20170725.LMA,NA,OK,1.2965,2.7127,12054.3,0.477937110628,99,27.3,2454.814814814815,697.5308641975308,548.8888888888888,9.942,2.825,2.223,20,0.081,0.5136271614458305,0.1459461608413268,0.11484542143372369
NA,CFC.STER035.CLIP-1.20170725,STER_035.basePlot.cfc,NA,NA,NA,NA,CFC.STER035.CLIP-1.20170725.CHL,NA,NA,NA,CFC.STER035.CLIP-1.20170725.LMA,NA,OK,1.2112,4.48,6871.769,0.270357142857,97,NA,448.7247141600704,74.40633245382585,134.3887423043096,2.551,0.423,0.764,20,0.1137,0.16597479519800012,0.027521496812526084,0.04970785712711568
